schedule_id,station,eval_year,run_status,episode_completed,episode_length,final_grnwt,final_topwt,final_xlai,total_irrigation,total_n_fertilizer,planned_total_irrigation,planned_total_n,mean_swfac,mean_nstres,yield_per_100mm_irrigation,yield_per_100kg_n,profit_score,daily_csv_path,notes
HLA2011_S0193,HLA,2011,ok,True,169,6794.2718505859375,15606.260986328123,0.0002719726471696,100.0,225.0,100.0,225.0,0.0,0.0402979155969337,6794.2718505859375,3019.6763780381943,-38.30728149414063,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0193_eval2011_daily.csv,
HLA2011_S0194,HLA,2011,ok,True,169,6794.2718505859375,15606.260986328123,0.0002719726471696,100.0,225.0,150.0,225.0,0.0,0.0402979155969337,6794.2718505859375,3019.6763780381943,-38.30728149414063,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0194_eval2011_daily.csv,
HLA2011_S0195,HLA,2011,ok,True,169,6797.5537109375,15859.803466796877,0.0002817382628563,100.0,225.0,100.0,225.0,0.0,0.0338644357122613,6797.5537109375,3021.1349826388887,-38.274462890625,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0195_eval2011_daily.csv,
HLA2011_S0196,HLA,2011,ok,True,169,6766.959228515625,15301.376953125,0.0002573242236394,150.0,225.0,150.0,225.0,0.0,0.046453854036049,4511.30615234375,3007.537434895833,-63.580407714843744,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0196_eval2011_daily.csv,
HLA2011_S0197,HLA,2011,ok,True,169,6766.959228515625,15301.376953125,0.0002573242236394,150.0,225.0,200.0,225.0,0.0,0.046453854036049,4511.30615234375,3007.537434895833,-63.580407714843744,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0197_eval2011_daily.csv,
HLA2011_S0198,HLA,2011,ok,True,169,6797.5537109375,15859.803466796877,0.0002817382628563,100.0,225.0,150.0,225.0,0.0,0.0338644357122613,6797.5537109375,3021.1349826388887,-38.274462890625,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0198_eval2011_daily.csv,
HLA2011_S0199,HLA,2011,ok,True,169,6766.959228515625,15301.376953125,0.0002573242236394,150.0,225.0,200.0,225.0,0.0,0.046453854036049,4511.30615234375,3007.537434895833,-63.580407714843744,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0199_eval2011_daily.csv,
HLA2011_S0200,HLA,2011,ok,True,169,6766.959228515625,15301.376953125,0.0002573242236394,150.0,225.0,250.0,225.0,0.0,0.046453854036049,4511.30615234375,3007.537434895833,-63.580407714843744,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0200_eval2011_daily.csv,
HLA2011_S0201,HLA,2011,ok,True,169,6820.8770751953125,16139.820556640623,0.0002978515694849,50.0,225.0,100.0,225.0,0.0,0.0297769537338843,13641.754150390623,3031.500922309028,-13.041229248046877,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0201_eval2011_daily.csv,
HLA2011_S0202,HLA,2011,ok,True,169,6794.2718505859375,15606.260986328123,0.0002719726471696,100.0,225.0,150.0,225.0,0.0,0.0402979155969337,6794.2718505859375,3019.6763780381943,-38.30728149414063,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0202_eval2011_daily.csv,
HLA2011_S0203,HLA,2011,ok,True,169,6794.2718505859375,15606.260986328123,0.0002719726471696,100.0,225.0,200.0,225.0,0.0,0.0402979155969337,6794.2718505859375,3019.6763780381943,-38.30728149414063,Leave_One_experiments/offline_schedule_search/daily_outputs/HLA/HLA_HLA2011_S0203_eval2011_daily.csv,
