site,agent,dap,swfac,turfac,nstres,trnu,topwt,grnwt,xlai,ep,totir,reward,raw_action_anfer,raw_action_amir,real_action_anfer,real_action_amir
SY,null,44.0,0.0,,0.0,,512.940559387207,0.0,0.7918155193328857,2.4122164249420166,0.0,71.35963213836273,-1.0,-1.0,0.0,0.0
SY,null,45.0,0.0,,0.0,,586.8297576904297,0.0,0.8771171569824219,2.0564231872558594,0.0,74.51473584636857,-1.0,-1.0,0.0,0.0
SY,null,46.0,0.0,,0.03346902132034302,,663.2167816162109,0.0,0.9565309286117554,2.5683069229125977,0.0,76.90941812485227,-1.0,-1.0,0.0,0.0
SY,null,47.0,0.0,,0.0805673599243164,,731.9902801513672,0.0,1.0173720121383667,2.8632216453552246,0.0,69.37404790332208,-1.0,-1.0,0.0,0.0
SY,null,48.0,0.0,,0.11713021993637085,,796.0268402099609,0.0,1.064476490020752,2.685405969619751,0.0,64.62829759881957,-1.0,-1.0,0.0,0.0
SY,null,49.0,0.0,,0.14302945137023926,,832.188720703125,0.0,1.0789611339569092,0.484274685382843,0.0,36.68151128673295,-1.0,-1.0,0.0,0.0
SY,null,50.0,0.0,,0.16149747371673584,,885.6905364990234,0.0,1.104502558708191,3.1453287601470947,0.0,53.96856029598268,-1.0,-1.0,0.0,0.0
SY,null,51.0,0.0,,0.16619062423706055,,949.3564605712891,0.0,1.1349046230316162,3.3972339630126953,0.0,64.1672049943974,-1.0,-1.0,0.0,0.0
SY,null,52.0,0.0,,0.17700964212417603,,1011.0939788818359,0.0,1.1587681770324707,3.066028356552124,0.0,62.231474749274284,-1.0,-1.0,0.0,0.0
SY,null,53.0,0.0,,0.1904469132423401,,1066.5699768066406,0.0,1.1730055809020996,2.5796823501586914,0.0,55.99523004152248,-1.0,-1.0,0.0,0.0
SY,null,54.0,0.0,,0.20355159044265747,,1118.5286712646484,0.0,1.1808562278747559,2.670121669769287,0.0,52.490564126873444,-1.0,-1.0,0.0,0.0
SY,null,55.0,0.0,,0.22339701652526855,,1181.156997680664,0.0,1.1928328275680542,3.0577733516693115,0.0,63.23073377648337,-1.0,-1.0,0.0,0.0
SY,null,56.0,0.0,,0.23470735549926758,,1248.3155822753906,0.0,1.2045085430145264,3.033606767654419,0.0,67.90757427497863,-1.0,-1.0,0.0,0.0
